1.692129712320986528e+03 1.907117204741885175e+00 7.461485555970391204e+00 8.953294045837281374e+03
1.999404579731966351e+03 1.295100663135357877e+00 7.484584384831260095e+00 8.953526733634920674e+03
1.634612016483703428e+03 1.938375203650448686e+00 7.445141387261294597e+00 8.953687787527487671e+03
1.685335795927317577e+03 1.899853068266869505e+00 7.462119319879653823e+00 8.953761258400731094e+03
1.542319487732629568e+03 2.286590916328904211e+00 7.475155300057849672e+00 8.954282736335415393e+03
1.712708802938400822e+03 1.802632628637439449e+00 7.457713580502709050e+00 8.954394142636379911e+03
1.857338747671814644e+03 1.524959552649168604e+00 7.488066555974861593e+00 8.955154554529126472e+03
1.511154681147973633e+03 2.158514649935594054e+00 7.461140931386172070e+00 8.955227209659204163e+03
1.922790556938643931e+03 1.408781866354894330e+00 7.463281140607303854e+00 8.955406201228268401e+03
1.817961173411145865e+03 1.561545578292172554e+00 7.461974273256734236e+00 8.955473791015214374e+03
1.585932707799516038e+03 2.013810682910571970e+00 7.471713782703737650e+00 8.955786933632512955e+03
1.769844366992480900e+03 1.667163068655871161e+00 7.458360790709395616e+00 8.955975294861704242e+03
1.780844977570204492e+03 1.656513962101140214e+00 7.445641980103486546e+00 8.955996999231290829e+03
1.609480013796175854e+03 2.066652239537938751e+00 7.468804949067985532e+00 8.956340673102156870e+03
1.947058439223571213e+03 1.366103007917466527e+00 7.486105220863523257e+00 8.956530281291337815e+03
1.920033721082386819e+03 1.413420269549227060e+00 7.480284553019911797e+00 8.956586075609347972e+03
1.554082114859456624e+03 2.118459195087464053e+00 7.451618261892209105e+00 8.956712795150091551e+03
1.847606326292014273e+03 1.518325932767758957e+00 7.451782551470672367e+00 8.956735696372659731e+03
1.733968098290894659e+03 1.788099696106565606e+00 7.468455744027578724e+00 8.957105174028047259e+03
1.981847708343739214e+03 1.328933411935750986e+00 7.480492403243961697e+00 8.957793846989887243e+03
1.830039202224470500e+03 1.590497724991022155e+00 7.466936812435982063e+00 8.958074933172856618e+03
1.771632345819199600e+03 1.730381224162049092e+00 7.449946037432425783e+00 8.958136857672951010e+03
1.508255078822033056e+03 2.296417787711206859e+00 7.470747932262129076e+00 8.958169583575214347e+03
